Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,month
Alphington,2,u,390000.0,VB,Nelson,2016-05-22,6.4,1,1,0.0,Darebin City Council,-37.7773,145.0314,Northern Metropolitan,2211.0,5
Alphington,2,t,650000.0,SP,Brace,2016-09-24,6.4,1,0,0.0,Darebin City Council,-37.7848,145.025,Northern Metropolitan,2211.0,9
Alphington,2,u,512000.0,S,Love,2017-02-25,6.4,1,1,0.0,Darebin City Council,-37.7805,145.0262,Northern Metropolitan,2211.0,2
Alphington,3,h,1361000.0,S,Collins,2017-02-25,6.4,1,2,648.7162568807339,Darebin City Council,-37.7796,145.0285,Northern Metropolitan,2211.0,2
Alphington,3,h,1310000.0,S,Jellis,2016-07-26,6.4,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,2211.0,7
Alphington,3,h,570000.0,VB,Thomas,2016-06-27,6.4,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,2211.0,6
Alphington,3,h,1165000.0,S,Barry,2016-06-27,6.4,1,2,979.0,Darebin City Council,-37.7792,145.029,Northern Metropolitan,2211.0,6
Alphington,2,u,530000.0,S,Jellis,2016-11-27,6.4,1,1,477.8968565815324,Darebin City Council,,,Northern Metropolitan,2211.0,11
Alphington,4,h,1900000.0,SP,McGrath,2016-11-27,6.4,2,2,556.0,Darebin City Council,-37.7844,145.0225,Northern Metropolitan,2211.0,11
Alphington,3,h,1485000.0,SP,McGrath,2016-08-28,6.4,0,0,597.0,Darebin City Council,-37.7781,145.0284,Northern Metropolitan,2211.0,8
Alphington,4,h,1950000.0,S,Jellis,2016-07-30,6.4,2,3,589.0,Darebin City Council,-37.7719,145.0309,Northern Metropolitan,2211.0,7
Altona,3,h,520000.0,VB,Greg,2016-03-09,13.8,2,1,352.0,Hobsons Bay City Council,-37.87,144.825,Western Metropolitan,5301.0,3
Altona,5,h,1525000.0,S,Greg,2016-03-12,13.8,3,3,729.0,Hobsons Bay City Council,-37.8721,144.8105,Western Metropolitan,5301.0,3
Altona,2,t,720000.0,S,hockingstuart,2016-04-02,13.8,1,2,292.0,Hobsons Bay City Council,-37.8687,144.8197,Western Metropolitan,5301.0,4
Altona,3,h,1120000.0,S,Barlow,2017-04-03,13.8,1,2,506.0,Hobsons Bay City Council,-37.8693,144.8375,Western Metropolitan,5301.0,4
Altona,4,h,780000.0,PI,Sweeney,2016-04-06,13.8,1,4,655.0,Hobsons Bay City Council,-37.868,144.8154,Western Metropolitan,5301.0,4
Altona,4,h,1780000.0,SP,Greg,2016-04-06,13.8,3,6,1057.0,Hobsons Bay City Council,-37.8681,144.819,Western Metropolitan,5301.0,4
Altona,3,u,630000.0,S,Barlow,2016-06-08,13.8,1,2,311.0,Hobsons Bay City Council,-37.8702,144.8143,Western Metropolitan,5301.0,6
Altona,2,u,406000.0,SP,hockingstuart,2016-06-08,13.8,1,1,65.0,Hobsons Bay City Council,-37.8693,144.8171,Western Metropolitan,5301.0,6
Altona,3,h,660000.0,VB,Greg,2016-07-05,13.8,1,1,602.0,Hobsons Bay City Council,-37.8616,144.8116,Western Metropolitan,5301.0,7
Altona,3,h,683500.0,S,Greg,2016-07-11,13.8,1,1,530.0,Hobsons Bay City Council,-37.8594,144.817,Western Metropolitan,5301.0,7
Altona,2,u,540000.0,VB,hockingstuart,2016-08-10,13.8,1,1,477.8968565815324,Hobsons Bay City Council,,,Western Metropolitan,5301.0,8
Altona,2,u,580000.0,S,Barlow,2016-08-10,13.8,1,1,225.0,Hobsons Bay City Council,-37.8696,144.827,Western Metropolitan,5301.0,8
Altona,3,h,1335000.0,S,hockingstuart,2016-08-10,13.8,1,4,777.0,Hobsons Bay City Council,-37.8697,144.8249,Western Metropolitan,5301.0,8
Altona,3,t,800000.0,SP,hockingstuart,2016-08-10,13.8,2,2,280.0,Hobsons Bay City Council,-37.8734,144.8143,Western Metropolitan,5301.0,8
Altona,2,u,510000.0,S,Village,2016-10-09,13.8,1,1,127.0,Hobsons Bay City Council,-37.8686,144.8182,Western Metropolitan,5301.0,10
Altona,4,h,1070000.0,S,Barlow,2016-10-09,13.8,2,2,695.0,Hobsons Bay City Council,-37.8733,144.8147,Western Metropolitan,5301.0,10
Altona,2,u,425000.0,S,hockingstuart,2016-10-09,13.8,1,2,115.0,Hobsons Bay City Council,-37.871,144.8185,Western Metropolitan,5301.0,10
Altona,3,u,605000.0,S,Jas,2016-10-12,13.8,2,2,230.0,Hobsons Bay City Council,-37.8646,144.827,Western Metropolitan,5301.0,10
Altona,3,t,705000.0,S,hockingstuart,2017-11-02,13.8,2,2,197.0,Hobsons Bay City Council,-37.8579,144.8181,Western Metropolitan,5301.0,11
Altona,2,u,391000.0,SP,Greg,2017-11-02,13.8,1,1,0.0,Hobsons Bay City Council,-37.8678,144.8384,Western Metropolitan,5301.0,11
Altona,2,u,440000.0,SP,hockingstuart,2017-11-02,13.8,1,1,0.0,Hobsons Bay City Council,-37.8659,144.83100000000002,Western Metropolitan,5301.0,11
Altona,4,h,845000.0,S,hockingstuart,2017-11-02,13.8,1,2,745.0,Hobsons Bay City Council,-37.8658,144.8155,Western Metropolitan,5301.0,11
Altona,3,h,766000.0,S,Williams,2017-11-03,13.8,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5301.0,11
Altona,3,t,743000.0,SP,Gunn&Co,2016-12-11,13.8,2,2,211.0,Hobsons Bay City Council,-37.8698,144.816,Western Metropolitan,5301.0,12
Altona,3,t,650000.0,SP,Williams,2016-12-11,13.8,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5301.0,12
Altona,3,u,730000.0,SP,Barlow,2016-08-13,13.8,2,1,69.0,Hobsons Bay City Council,-37.868,144.8286,Western Metropolitan,5301.0,8
Altona,3,t,916500.0,S,hockingstuart,2016-08-13,13.8,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5301.0,8
Altona,3,h,635000.0,S,Sweeney,2016-05-14,13.8,1,4,625.0,Hobsons Bay City Council,-37.8611,144.8114,Western Metropolitan,5301.0,5
Altona,2,u,620000.0,SP,hockingstuart,2016-05-14,13.8,1,1,168.0,Hobsons Bay City Council,-37.8676,144.8202,Western Metropolitan,5301.0,5
Altona,2,u,447000.0,S,Burnham,2016-10-15,13.8,1,1,137.0,Hobsons Bay City Council,-37.8655,144.8299,Western Metropolitan,5301.0,10
Altona,3,u,730000.0,SP,Barlow,2016-04-16,13.8,2,1,70.0,Hobsons Bay City Council,-37.868,144.8287,Western Metropolitan,5301.0,4
Altona,3,h,678000.0,S,hockingstuart,2016-04-16,13.8,1,2,606.0,Hobsons Bay City Council,-37.8608,144.8124,Western Metropolitan,5301.0,4
Altona,2,u,580000.0,PI,Biggin,2016-07-16,13.8,2,1,175.0,Hobsons Bay City Council,-37.8687,144.8268,Western Metropolitan,5301.0,7
Altona,3,h,712000.0,S,hockingstuart,2016-09-17,13.8,1,2,363.0,Hobsons Bay City Council,-37.8674,144.8375,Western Metropolitan,5301.0,9
Altona,3,h,840000.0,SP,Greg,2017-03-18,13.8,2,2,534.0,Hobsons Bay City Council,-37.86,144.8245,Western Metropolitan,5301.0,3
Altona,3,h,980000.0,S,Barlow,2016-11-19,13.8,1,2,724.0,Hobsons Bay City Council,-37.8672,144.817,Western Metropolitan,5301.0,11
Altona,4,h,1000000.0,S,Barlow,2016-11-19,13.8,2,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5301.0,11
Altona,3,t,605100.0,S,hockingstuart,2016-05-22,13.8,2,0,265.0,Hobsons Bay City Council,-37.8583,144.8172,Western Metropolitan,5301.0,5
Altona,3,h,880000.0,PI,Barlow,2016-08-22,13.8,3,1,577.0,Hobsons Bay City Council,-37.8699,144.8235,Western Metropolitan,5301.0,8
Altona,3,u,577000.0,S,Williams,2016-04-23,13.8,2,1,205.0,Hobsons Bay City Council,-37.8684,144.815,Western Metropolitan,5301.0,4
Altona,4,h,1030000.0,S,Barlow,2017-02-25,13.8,1,0,797.0,Hobsons Bay City Council,-37.8663,144.8387,Western Metropolitan,5301.0,2
Altona,3,u,605000.0,S,Barlow,2017-02-25,13.8,1,2,181.0,Hobsons Bay City Council,-37.8659,144.822,Western Metropolitan,5301.0,2
Altona,3,h,685000.0,S,Barlow,2017-02-25,13.8,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5301.0,2
Altona,3,h,753000.0,S,Barlow,2016-06-27,13.8,2,2,529.0,Hobsons Bay City Council,-37.8612,144.8247,Western Metropolitan,5301.0,6
Altona,2,h,857000.0,SP,hockingstuart,2016-11-27,13.8,2,1,675.0,Hobsons Bay City Council,-37.8653,144.8129,Western Metropolitan,5301.0,11
Altona,3,h,1500000.0,S,Barlow,2016-05-28,13.8,1,1,929.0,Hobsons Bay City Council,-37.8651,144.832,Western Metropolitan,5301.0,5
Altona,3,u,730000.0,SP,Barlow,2016-05-28,13.8,2,1,70.0,Hobsons Bay City Council,-37.868,144.8285,Western Metropolitan,5301.0,5
Altona,3,h,900000.0,S,Sweeney,2016-05-28,13.8,1,4,697.0,Hobsons Bay City Council,-37.871,144.8075,Western Metropolitan,5301.0,5
Altona,3,h,740000.0,S,Greg,2016-08-28,13.8,1,2,604.0,Hobsons Bay City Council,-37.8631,144.8195,Western Metropolitan,5301.0,8
Altona,4,h,931000.0,S,Sweeney,2016-08-28,13.8,2,3,532.0,Hobsons Bay City Council,-37.8637,144.8365,Western Metropolitan,5301.0,8
Altona,2,h,535600.0,SP,Compton,2016-07-30,13.8,1,1,154.0,Hobsons Bay City Council,-37.8646,144.8272,Western Metropolitan,5301.0,7
Altona North,5,h,1085000.0,S,FN,2016-03-09,11.1,3,6,592.0,Hobsons Bay City Council,-37.8388,144.8567,Western Metropolitan,5132.0,3
Altona North,3,h,781000.0,S,Jas,2016-03-09,11.1,1,2,533.0,Hobsons Bay City Council,-37.8291,144.835,Western Metropolitan,5132.0,3
Altona North,4,h,857500.0,S,hockingstuart,2016-03-09,11.1,2,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,3
Altona North,4,h,960000.0,S,Sweeney,2017-04-03,11.1,2,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,4
Altona North,3,h,750000.0,SP,Jas,2017-04-03,11.1,1,3,554.0,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132.0,4
Altona North,2,t,421000.0,S,hockingstuart,2017-04-03,11.1,1,1,77.0,Hobsons Bay City Council,-37.8351,144.8529,Western Metropolitan,5132.0,4
Altona North,3,h,1405000.0,S,Sweeney,2017-04-03,11.1,1,3,655.0,Hobsons Bay City Council,-37.8338,144.8562,Western Metropolitan,5132.0,4
Altona North,3,h,683000.0,S,FN,2016-04-06,11.1,1,2,534.0,Hobsons Bay City Council,-37.8284,144.8355,Western Metropolitan,5132.0,4
Altona North,3,h,623000.0,S,Sweeney,2016-04-06,11.1,1,3,540.0,Hobsons Bay City Council,-37.8267,144.8368,Western Metropolitan,5132.0,4
Altona North,3,h,720000.0,VB,Greg,2016-06-08,11.1,2,1,0.0,Hobsons Bay City Council,-37.8379,144.8583,Western Metropolitan,5132.0,6
Altona North,4,t,780000.0,S,hockingstuart,2016-07-05,11.1,2,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,3,u,720000.0,S,hockingstuart,2016-07-05,11.1,1,1,477.8968565815324,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,3,h,705000.0,SP,Village,2016-07-05,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,3,h,588000.0,S,Williams,2016-07-05,11.1,1,1,328.0,Hobsons Bay City Council,-37.838,144.8555,Western Metropolitan,5132.0,7
Altona North,4,h,720000.0,VB,hockingstuart,2016-07-05,11.1,2,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,3,h,710000.0,PI,Village,2016-07-11,11.1,1,3,540.0,Hobsons Bay City Council,-37.8294,144.8378,Western Metropolitan,5132.0,7
Altona North,2,h,550000.0,SP,RT,2016-07-11,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,3,u,640000.0,VB,hockingstuart,2016-07-11,11.1,1,1,477.8968565815324,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,3,h,537500.0,SP,hockingstuart,2016-07-11,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,4,h,875000.0,SP,Jas,2016-08-10,11.1,1,4,559.0,Hobsons Bay City Council,-37.8448,144.8529,Western Metropolitan,5132.0,8
Altona North,3,h,800000.0,S,Barlow,2016-08-10,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,8
Altona North,3,t,713500.0,S,Greg,2016-10-09,11.1,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5132.0,10
Altona North,3,h,700000.0,VB,Jas,2016-10-12,11.1,1,3,554.0,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132.0,10
Altona North,2,h,551000.0,SP,RT,2016-10-12,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,10
Altona North,3,h,685000.0,SP,Greg,2016-10-12,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,10
Altona North,2,t,640000.0,S,Williams,2017-11-03,11.1,1,1,252.0,Hobsons Bay City Council,-37.8397,144.8602,Western Metropolitan,5132.0,11
Altona North,4,h,650000.0,SP,Williams,2016-12-06,11.1,1,4,558.0,Hobsons Bay City Council,-37.8451,144.8529,Western Metropolitan,5132.0,12
Altona North,3,h,925000.0,SP,RT,2016-12-11,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,12
Altona North,3,t,670000.0,VB,Greg,2016-05-14,11.1,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5132.0,5
Altona North,3,h,680000.0,SP,Hunter,2016-05-14,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,5
Altona North,3,h,765000.0,S,Greg,2016-05-14,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,5
Altona North,3,h,675000.0,S,hockingstuart,2016-05-14,11.1,2,2,171.0,Hobsons Bay City Council,-37.8337,144.8554,Western Metropolitan,5132.0,5
Altona North,3,h,708000.0,S,Greg,2016-10-15,11.1,1,2,585.0,Hobsons Bay City Council,-37.8258,144.8523,Western Metropolitan,5132.0,10
Altona North,3,t,656000.0,SP,Gunn&Co,2016-10-15,11.1,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5132.0,10
Altona North,4,h,883000.0,S,hockingstuart,2016-10-15,11.1,2,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,10
Altona North,4,h,965000.0,SP,Gunn&Co,2016-10-15,11.1,1,4,851.0,Hobsons Bay City Council,-37.8345,144.8444,Western Metropolitan,5132.0,10
Altona North,3,h,870000.0,S,Hunter,2016-10-15,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,10
Altona North,3,h,681000.0,PI,Village,2016-10-15,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,10
Altona North,2,h,522500.0,SA,hockingstuart,2016-07-16,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,5,h,972000.0,S,Sweeney,2016-09-17,11.1,3,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,9
Altona North,3,t,590000.0,PI,RT,2016-06-18,11.1,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5132.0,6
Altona North,2,h,450000.0,PI,RT,2016-06-18,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,6
Altona North,3,h,765000.0,S,Greg,2016-06-18,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,6
Altona North,3,h,750000.0,VB,Greg,2016-06-18,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,6
Altona North,3,h,680000.0,S,Sweeney,2016-11-19,11.1,1,3,551.0,Hobsons Bay City Council,-37.8254,144.8514,Western Metropolitan,5132.0,11
Altona North,2,t,510000.0,SP,Williams,2016-11-19,11.1,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5132.0,11
Altona North,3,h,770000.0,SP,hockingstuart,2016-11-19,11.1,1,3,602.0,Hobsons Bay City Council,-37.8327,144.8451,Western Metropolitan,5132.0,11
Altona North,3,h,923000.0,S,Greg,2016-05-22,11.1,1,2,740.0,Hobsons Bay City Council,-37.8269,144.8455,Western Metropolitan,5132.0,5
Altona North,4,h,693000.0,SP,Raine&Horne,2016-05-22,11.1,2,4,315.0,Hobsons Bay City Council,-37.8391,144.8467,Western Metropolitan,5132.0,5
Altona North,3,h,620000.0,SP,Hunter,2016-08-22,11.1,2,2,276.0,Hobsons Bay City Council,-37.8262,144.8443,Western Metropolitan,5132.0,8
Altona North,3,h,800000.0,S,Buxton,2016-08-22,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,8
Altona North,3,h,728500.0,S,Jas,2016-08-22,11.1,1,1,531.0,Hobsons Bay City Council,-37.8277,144.8385,Western Metropolitan,5132.0,8
Altona North,3,h,931000.0,S,hockingstuart,2016-08-22,11.1,2,1,590.0,Hobsons Bay City Council,-37.8382,144.8649,Western Metropolitan,5132.0,8
Altona North,3,h,988000.0,S,Sweeney,2016-08-22,11.1,1,4,715.0,Hobsons Bay City Council,-37.8423,144.8632,Western Metropolitan,5132.0,8
Altona North,3,h,590000.0,SP,RT,2016-04-23,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,4
Altona North,3,h,590000.0,S,Village,2016-04-23,11.1,1,2,561.0,Hobsons Bay City Council,-37.8444,144.8491,Western Metropolitan,5132.0,4
Altona North,2,h,610000.0,S,RT,2016-09-24,11.1,1,2,691.0,Hobsons Bay City Council,-37.834,144.8553,Western Metropolitan,5132.0,9
Altona North,3,h,815000.0,S,hockingstuart,2017-02-25,11.1,2,3,555.0,Hobsons Bay City Council,-37.8318,144.8388,Western Metropolitan,5132.0,2
Altona North,4,h,970000.0,S,Greg,2017-02-25,11.1,1,2,708.0,Hobsons Bay City Council,-37.833,144.8494,Western Metropolitan,5132.0,2
Altona North,4,h,840000.0,S,hockingstuart,2016-07-26,11.1,2,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,3,h,840000.0,S,Sweeney,2016-07-26,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Altona North,4,h,760000.0,S,Hunter,2016-06-27,11.1,1,3,668.0,Hobsons Bay City Council,-37.8262,144.8439,Western Metropolitan,5132.0,6
Altona North,3,h,852500.0,S,RT,2016-06-27,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,6
Altona North,4,t,847500.0,S,RT,2016-06-27,11.1,3,1,252.0,Hobsons Bay City Council,-37.8393,144.8568,Western Metropolitan,5132.0,6
Altona North,4,h,1200000.0,SP,RT,2016-11-27,11.1,1,4,633.0,Hobsons Bay City Council,-37.8375,144.8541,Western Metropolitan,5132.0,11
Altona North,3,h,630000.0,S,RT,2016-11-27,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,11
Altona North,3,h,700000.0,SP,Hunter,2016-11-27,11.1,1,1,557.0,Hobsons Bay City Council,-37.8441,144.8505,Western Metropolitan,5132.0,11
Altona North,3,h,625000.0,PI,Hunter,2016-05-28,11.1,1,1,536.0,Hobsons Bay City Council,-37.8285,144.8351,Western Metropolitan,5132.0,5
Altona North,2,u,292000.0,S,Jas,2016-08-28,11.1,1,1,153.0,Hobsons Bay City Council,-37.8332,144.8649,Western Metropolitan,5132.0,8
Altona North,3,t,640000.0,PI,hockingstuart,2016-08-28,11.1,1,2,286.92402148887186,Hobsons Bay City Council,,,Western Metropolitan,5132.0,8
Altona North,3,h,800000.0,SP,RT,2016-07-30,11.1,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5132.0,7
Armadale,2,u,599000.0,S,Jellis,2016-03-09,6.3,1,1,0.0,Stonnington City Council,-37.8543,145.0262,Southern Metropolitan,4836.0,3
Armadale,2,u,550000.0,VB,Noel,2016-03-12,6.3,1,0,861.0,Stonnington City Council,-37.8539,145.0284,Southern Metropolitan,4836.0,3
Armadale,3,u,995000.0,S,Marshall,2016-03-12,6.3,2,2,0.0,Stonnington City Council,-37.8552,145.016,Southern Metropolitan,4836.0,3
Armadale,3,t,1205000.0,S,Jellis,2016-03-12,6.3,2,2,101.0,Stonnington City Council,-37.854,145.0135,Southern Metropolitan,4836.0,3
Armadale,3,h,2675000.0,S,Marshall,2016-03-12,6.3,1,2,648.7162568807339,Stonnington City Council,,,Southern Metropolitan,4836.0,3
Armadale,3,h,1939000.0,S,Jellis,2016-03-12,6.3,2,2,296.0,Stonnington City Council,-37.8614,145.0274,Southern Metropolitan,4836.0,3
Armadale,1,u,421500.0,S,Biggin,2016-03-12,6.3,1,0,0.0,Stonnington City Council,-37.853,145.0167,Southern Metropolitan,4836.0,3
Armadale,2,u,585000.0,SP,hockingstuart,2016-03-12,6.3,1,1,477.8968565815324,Stonnington City Council,,,Southern Metropolitan,4836.0,3
Armadale,3,h,2050000.0,S,Marshall,2017-04-03,6.3,1,2,648.7162568807339,Stonnington City Council,,,Southern Metropolitan,4836.0,4
Armadale,3,h,1870000.0,S,Hodges,2017-04-03,6.3,1,1,217.0,Stonnington City Council,-37.8592,145.0182,Southern Metropolitan,4836.0,4
Armadale,2,u,678000.0,S,hockingstuart,2017-04-03,6.3,1,2,0.0,Stonnington City Council,-37.8538,145.0127,Southern Metropolitan,4836.0,4
Armadale,3,t,1918000.0,SP,Jellis,2017-04-03,6.3,2,2,0.0,Stonnington City Council,-37.8537,145.0267,Southern Metropolitan,4836.0,4
Armadale,2,u,660000.0,SP,hockingstuart,2017-04-03,6.3,1,1,0.0,Stonnington City Council,-37.8619,145.0257,Southern Metropolitan,4836.0,4
Armadale,3,h,2050000.0,S,Marshall,2017-04-03,6.3,2,1,205.0,Stonnington City Council,-37.8574,145.0281,Southern Metropolitan,4836.0,4
Armadale,2,u,700000.0,VB,Jellis,2016-04-06,6.3,1,2,0.0,Stonnington City Council,-37.8552,145.016,Southern Metropolitan,4836.0,4
Armadale,2,u,3625000.0,S,Jellis,2016-04-06,6.3,2,2,0.0,Stonnington City Council,-37.8555,145.0291,Southern Metropolitan,4836.0,4
Armadale,4,h,3000000.0,VB,Jellis,2016-04-06,6.3,2,2,1581.0,Stonnington City Council,-37.858000000000004,145.0111,Southern Metropolitan,4836.0,4
Armadale,2,h,1930000.0,S,Jellis,2016-06-08,6.3,1,2,648.7162568807339,Stonnington City Council,,,Southern Metropolitan,4836.0,6
Armadale,5,h,1525000.0,PI,Jellis,2016-07-05,6.3,2,2,693.0,Stonnington City Council,-37.8638,145.0229,Southern Metropolitan,4836.0,7
Armadale,3,u,735000.0,PI,Marshall,2016-07-05,6.3,2,1,2113.0,Stonnington City Council,-37.8543,145.0262,Southern Metropolitan,4836.0,7
Armadale,2,u,825000.0,S,Jellis,2016-07-05,6.3,1,1,0.0,Stonnington City Council,-37.8528,145.0268,Southern Metropolitan,4836.0,7
Armadale,3,t,1586000.0,S,RT,2016-07-05,6.3,2,2,246.0,Stonnington City Council,-37.8566,145.0116,Southern Metropolitan,4836.0,7
Armadale,2,u,645000.0,S,Marshall,2016-08-10,6.3,1,1,0.0,Stonnington City Council,-37.8596,145.0198,Southern Metropolitan,4836.0,8
Armadale,1,h,1435000.0,SP,Jellis,2016-08-10,6.3,2,1,144.0,Stonnington City Council,-37.8564,145.0228,Southern Metropolitan,4836.0,8
Armadale,1,u,280000.0,PI,hockingstuart,2016-10-09,6.3,1,1,0.0,Stonnington City Council,-37.8619,145.0185,Southern Metropolitan,4836.0,10
Armadale,1,u,400000.0,PI,hockingstuart,2016-10-12,6.3,1,1,0.0,Stonnington City Council,-37.8605,145.0185,Southern Metropolitan,4836.0,10
Armadale,2,h,1780000.0,S,Marshall,2016-10-12,6.3,2,2,0.0,Stonnington City Council,-37.8537,145.0267,Southern Metropolitan,4836.0,10
Armadale,2,u,592500.0,S,hockingstuart,2016-10-12,6.3,1,1,0.0,Stonnington City Council,-37.8574,145.0174,Southern Metropolitan,4836.0,10
Armadale,2,h,1210000.0,S,Marshall,2016-12-11,6.3,1,0,249.0,Stonnington City Council,-37.8543,145.016,Southern Metropolitan,4836.0,12
